transaction_id,cashier_id,terminal_id,item_id,member_id,transaction_datetime,income_expense,payment_method,transaction_type,amount_tnd
8501,2,5,,,2025-03-30 21:54:30,Income,Cash,Computer Incomes,"11,20"
8502,4,14,,,2025-03-30 22:39:36,Income,Cash,Computer Incomes,"4,47"
8503,3,23,,,2025-03-30 22:53:27,Income,Cash,Playstation Incomes,"11,20"
8504,1,6,,,2025-03-30 23:27:43,Income,Cash,Computer Incomes,"9,60"
8505,3,6,,,2025-03-30 23:59:50,Income,Cash,Computer Incomes,"15,20"
8506,1,15,,,2025-03-31 09:01:30,Income,Credit Card,Computer Incomes,"9,84"
8507,1,15,,,2025-03-31 10:00:56,Income,Credit Card,Computer Incomes,"10,07"
8508,3,13,22.0,,2025-03-31 10:09:41,Income,Cash,Order Incomes,"4,75"
8509,1,15,,,2025-03-31 10:30:52,Income,Credit Card,Computer Incomes,"8,97"
8510,3,16,,,2025-03-31 10:39:56,Income,Cash,Computer Incomes,"32,25"
8511,2,9,1.0,,2025-03-31 11:03:16,Income,Cash,Order Incomes,"5,74"
8512,4,5,,4.0,2025-03-31 12:39:35,Income,Cash,Member Transactions,"24,09"
8513,3,11,24.0,,2025-03-31 12:40:05,Income,Cash,Order Incomes,"16,30"
8514,5,8,,10.0,2025-03-31 13:05:05,Income,Cash,Member Transactions,"15,28"
8515,1,23,,,2025-03-31 13:29:10,Income,Cash,Playstation Incomes,"33,27"
8516,4,7,,,2025-03-31 13:42:49,Income,Cash,Computer Incomes,"3,74"
8517,3,23,,,2025-03-31 13:58:40,Income,Cash,Playstation Incomes,"19,34"
8518,4,2,,,2025-03-31 14:18:46,Income,Credit Card,Computer Incomes,"10,87"
8519,5,14,,,2025-03-31 15:04:21,Income,Cash,Computer Incomes,"8,00"
8520,4,24,,,2025-03-31 15:13:15,Income,Cash,Playstation Incomes,"24,78"
8521,2,10,11.0,,2025-03-31 15:23:39,Income,Cash,Order Incomes,"11,88"
8522,2,24,,,2025-03-31 15:55:06,Income,Credit Card,Playstation Incomes,"20,02"
8523,5,8,,36.0,2025-03-31 16:45:24,Income,Cash,Member Transactions,"14,60"
8524,3,13,22.0,,2025-03-31 17:14:53,Income,Cash,Order Incomes,"5,12"
8525,2,9,1.0,,2025-03-31 18:33:25,Income,Cash,Order Incomes,"5,76"
8526,5,2,,,2025-03-31 19:20:14,Income,Cash,Computer Incomes,"17,48"
8527,2,9,1.0,,2025-03-31 19:59:01,Income,Cash,Order Incomes,"5,09"
8528,5,7,,64.0,2025-03-31 21:10:35,Income,Cash,Member Transactions,"11,21"
8529,5,2,,,2025-03-31 21:16:35,Income,Cash,Computer Incomes,"15,95"
8530,3,11,,,2025-03-31 21:35:55,Income,Cash,Computer Incomes,"11,20"
8531,3,11,24.0,,2025-03-31 22:05:34,Income,Cash,Order Incomes,"14,94"
8532,3,8,,,2025-03-31 22:07:41,Income,Cash,Computer Incomes,"21,39"
8533,3,11,,,2025-03-31 22:15:07,Income,Cash,Computer Incomes,"10,05"
8534,5,8,,13.0,2025-03-31 22:16:37,Income,Cash,Member Transactions,"14,45"
8535,4,11,,,2025-03-31 22:51:19,Income,Cash,Computer Incomes,"22,06"
8536,1,11,,,2025-03-31 23:13:44,Income,Cash,Computer Incomes,"7,81"
8537,5,13,,,2025-03-31 23:16:10,Income,Cash,Computer Incomes,"24,77"
8538,5,14,,,2025-03-31 23:33:08,Income,Cash,Computer Incomes,"9,16"
8539,4,2,,,2025-04-01 09:48:06,Income,Credit Card,Computer Incomes,"11,78"
8540,1,16,26.0,,2025-04-01 10:04:50,Income,Credit Card,Order Incomes,"34,33"
8541,1,16,,,2025-04-01 10:34:31,Income,Cash,Computer Incomes,"26,10"
8542,4,1,,60.0,2025-04-01 10:35:37,Income,Cash,Member Transactions,"21,50"
8543,2,15,,,2025-04-01 11:07:42,Income,Cash,Computer Incomes,"18,03"
8544,1,3,44.0,,2025-04-01 12:19:35,Income,Cash,Order Incomes,"27,05"
8545,1,3,44.0,,2025-04-01 12:59:42,Income,Cash,Order Incomes,"25,65"
8546,5,15,,,2025-04-01 13:07:18,Income,Cash,Computer Incomes,"13,52"
8547,4,2,,,2025-04-01 13:39:58,Income,Credit Card,Computer Incomes,"10,12"
8548,1,23,,,2025-04-01 15:46:32,Income,Cash,Playstation Incomes,"6,25"
8549,3,24,,,2025-04-01 16:33:41,Income,Credit Card,Playstation Incomes,"29,13"
8550,3,24,,,2025-04-01 17:23:16,Income,Credit Card,Playstation Incomes,"32,62"
8551,1,13,17.0,,2025-04-01 17:27:09,Income,Cash,Order Incomes,"10,40"
8552,2,6,,44.0,2025-04-01 19:10:45,Income,Cash,Member Transactions,"14,56"
8553,3,24,,,2025-04-01 19:13:36,Income,Credit Card,Playstation Incomes,"25,37"
8554,1,16,,,2025-04-01 19:14:01,Income,Cash,Computer Incomes,"24,28"
8555,1,3,,,2025-04-01 19:20:34,Income,Cash,Computer Incomes,"14,91"
8556,4,5,,,2025-04-01 19:52:49,Income,Cash,Computer Incomes,"18,73"
8557,3,24,,,2025-04-01 20:46:43,Income,Credit Card,Playstation Incomes,"30,82"
8558,2,12,2.0,,2025-04-01 21:59:36,Income,Cash,Order Incomes,"14,91"
8559,3,24,,,2025-04-01 22:06:43,Income,Credit Card,Playstation Incomes,"25,78"
8560,1,11,13.0,,2025-04-02 09:32:52,Income,Cash,Order Incomes,"29,68"
8561,3,9,,,2025-04-02 09:59:22,Income,Credit Card,Computer Incomes,"9,69"
8562,2,23,,,2025-04-02 10:01:24,Income,Cash,Playstation Incomes,"29,99"
8563,4,24,,,2025-04-02 12:47:29,Income,Cash,Playstation Incomes,"26,66"
8564,1,24,,,2025-04-02 12:53:07,Income,Cash,Playstation Incomes,"26,06"
8565,1,1,,,2025-04-02 13:12:36,Income,Cash,Computer Incomes,"9,38"
8566,3,9,,,2025-04-02 13:44:25,Income,Credit Card,Computer Incomes,"8,73"
8567,4,6,,,2025-04-02 14:12:40,Income,Cash,Computer Incomes,"28,16"
8568,4,7,,,2025-04-02 15:08:10,Income,Cash,Computer Incomes,"21,21"
8569,4,12,,,2025-04-02 15:48:35,Income,Cash,Computer Incomes,"14,84"
8570,1,24,,,2025-04-02 16:04:47,Income,Cash,Playstation Incomes,"26,04"
8571,1,2,,,2025-04-02 17:43:50,Income,Cash,Computer Incomes,"27,45"
8572,4,10,,,2025-04-02 18:28:45,Income,Cash,Computer Incomes,"26,66"
8573,2,23,,,2025-04-02 18:38:44,Income,Cash,Playstation Incomes,"17,34"
8574,4,7,,,2025-04-02 19:37:17,Income,Cash,Computer Incomes,"18,30"
8575,1,2,,,2025-04-02 19:43:41,Income,Cash,Computer Incomes,"28,48"
8576,2,23,,,2025-04-02 22:17:28,Income,Cash,Playstation Incomes,"15,75"
8577,1,11,13.0,,2025-04-02 22:22:04,Income,Cash,Order Incomes,"25,30"
8578,3,2,45.0,,2025-04-02 22:31:33,Income,Cash,Order Incomes,"26,36"
8579,1,11,13.0,,2025-04-02 22:38:59,Income,Cash,Order Incomes,"29,18"
8580,2,23,,,2025-04-02 22:45:43,Income,Cash,Playstation Incomes,"15,18"
8581,2,2,,,2025-04-02 22:56:06,Income,Cash,Computer Incomes,"18,17"
8582,5,5,,,2025-04-02 23:06:25,Income,Cash,Computer Incomes,"18,48"
8583,5,2,,,2025-04-02 23:24:02,Income,Cash,Computer Incomes,"23,63"
8584,1,9,,44.0,2025-04-03 09:29:26,Income,Cash,Member Transactions,"14,72"
8585,4,24,,,2025-04-03 10:06:18,Income,Cash,Playstation Incomes,"7,72"
8586,2,10,37.0,,2025-04-03 10:17:48,Income,Cash,Order Incomes,"5,94"
8587,4,6,,,2025-04-03 10:29:06,Income,Cash,Computer Incomes,"7,35"
8588,3,12,,,2025-04-03 10:40:18,Income,Cash,Computer Incomes,"25,40"
8589,4,15,,,2025-04-03 10:51:03,Income,Credit Card,Computer Incomes,"16,12"
8590,5,6,,,2025-04-03 12:58:10,Income,Cash,Computer Incomes,"31,55"
8591,5,15,,,2025-04-03 13:02:37,Income,Cash,Computer Incomes,"14,71"
8592,4,23,,,2025-04-03 15:21:45,Income,Credit Card,Playstation Incomes,"8,76"
8593,4,5,,24.0,2025-04-03 15:25:31,Income,Cash,Member Transactions,"24,40"
8594,4,24,,,2025-04-03 15:31:41,Income,Cash,Playstation Incomes,"8,52"
8595,2,8,,,2025-04-03 15:47:54,Income,Cash,Computer Incomes,"17,60"
8596,2,8,,,2025-04-03 15:47:55,Income,Cash,Computer Incomes,"29,59"
8597,2,8,,,2025-04-03 15:50:34,Income,Cash,Computer Incomes,"18,93"
8598,1,10,,,2025-04-03 16:30:05,Income,Cash,Computer Incomes,"23,13"
8599,3,12,,,2025-04-03 16:36:01,Income,Cash,Computer Incomes,"26,63"
8600,5,24,,,2025-04-03 16:49:52,Income,Cash,Playstation Incomes,"30,13"
8601,5,16,,,2025-04-03 16:56:03,Income,Cash,Computer Incomes,"18,93"
8602,5,16,,,2025-04-03 17:05:34,Income,Cash,Computer Incomes,"21,47"
8603,1,9,,7.0,2025-04-03 17:16:30,Income,Credit Card,Member Transactions,"2,20"
8604,5,8,,9.0,2025-04-03 17:41:36,Income,Cash,Member Transactions,"16,60"
8605,5,23,,,2025-04-03 18:23:33,Income,Cash,Playstation Incomes,"15,07"
8606,2,8,,,2025-04-03 19:02:08,Income,Cash,Computer Incomes,"35,41"
8607,1,9,,42.0,2025-04-03 19:31:08,Income,Cash,Member Transactions,"13,87"
8608,2,10,37.0,,2025-04-03 20:02:05,Income,Cash,Order Incomes,"6,31"
8609,5,16,,,2025-04-03 20:16:31,Income,Cash,Computer Incomes,"21,57"
8610,1,15,,,2025-04-03 20:22:00,Income,Credit Card,Computer Incomes,"34,70"
8611,5,24,,,2025-04-03 22:41:56,Income,Cash,Playstation Incomes,"32,59"
8612,2,23,,,2025-04-03 22:54:19,Income,Cash,Playstation Incomes,"27,69"
8613,2,8,,,2025-04-03 23:17:37,Income,Cash,Computer Incomes,"34,34"
8614,5,7,,23.0,2025-04-04 09:05:45,Income,Cash,Member Transactions,"7,58"
8615,1,1,,,2025-04-04 10:16:55,Income,Credit Card,Computer Incomes,"22,30"
8616,1,9,,,2025-04-04 10:31:24,Income,Cash,Computer Incomes,"31,61"
8617,4,16,,,2025-04-04 10:41:18,Income,Cash,Computer Incomes,"19,91"
8618,5,3,14.0,,2025-04-04 10:42:28,Income,Cash,Order Incomes,"10,11"
8619,2,2,,,2025-04-04 11:09:34,Income,Cash,Computer Incomes,"3,49"
8620,3,9,,,2025-04-04 11:11:56,Income,Cash,Computer Incomes,"6,79"
8621,1,24,,,2025-04-04 11:18:18,Income,Cash,Playstation Incomes,"5,06"
8622,5,5,,,2025-04-04 12:47:13,Income,Cash,Computer Incomes,"13,27"
8623,2,14,,,2025-04-04 13:18:35,Income,Cash,Computer Incomes,"15,17"
8624,3,2,,,2025-04-04 13:22:29,Income,Cash,Computer Incomes,"33,21"
8625,4,23,,,2025-04-04 13:30:47,Income,Cash,Playstation Incomes,"5,37"
8626,3,4,,,2025-04-04 13:39:05,Income,Cash,Computer Incomes,"15,48"
8627,5,24,,,2025-04-04 14:07:15,Income,Cash,Playstation Incomes,"13,91"
8628,1,8,,,2025-04-04 14:21:38,Income,Cash,Computer Incomes,"26,56"
8629,4,16,,,2025-04-04 14:21:44,Income,Cash,Computer Incomes,"18,74"
8630,4,15,,,2025-04-04 14:25:15,Income,Cash,Computer Incomes,"13,19"
8631,2,2,,,2025-04-04 14:48:48,Income,Cash,Computer Incomes,"3,79"
8632,2,23,,,2025-04-04 14:49:26,Income,Cash,Playstation Incomes,"28,45"
8633,3,4,,,2025-04-04 14:58:25,Income,Cash,Computer Incomes,"17,55"
8634,2,11,,,2025-04-04 15:13:03,Income,Cash,Computer Incomes,"11,38"
8635,1,5,,48.0,2025-04-04 15:55:04,Income,Cash,Member Transactions,"6,33"
8636,5,9,,,2025-04-04 16:01:21,Income,Cash,Computer Incomes,"28,77"
8637,1,24,,,2025-04-04 16:09:18,Income,Cash,Playstation Incomes,"5,65"
8638,2,14,,,2025-04-04 16:09:19,Income,Cash,Computer Incomes,"15,18"
8639,1,24,,,2025-04-04 16:57:11,Income,Cash,Playstation Incomes,"21,49"
8640,3,11,,,2025-04-04 16:59:53,Income,Cash,Computer Incomes,"9,79"
8641,5,13,,,2025-04-04 17:06:46,Income,Cash,Computer Incomes,"3,49"
8642,5,13,,,2025-04-04 17:21:21,Income,Cash,Computer Incomes,"3,48"
8643,4,24,,,2025-04-04 17:27:06,Income,Cash,Playstation Incomes,"11,06"
8644,1,1,,,2025-04-04 17:32:55,Income,Credit Card,Computer Incomes,"24,03"
8645,5,7,,,2025-04-04 17:48:40,Income,Cash,Computer Incomes,"16,12"
8646,1,24,,,2025-04-04 17:59:11,Income,Cash,Playstation Incomes,"20,91"
8647,2,23,,,2025-04-04 18:24:13,Income,Cash,Playstation Incomes,"16,18"
8648,3,15,,,2025-04-04 19:37:53,Income,Cash,Computer Incomes,"29,71"
8649,3,14,44.0,,2025-04-04 19:48:54,Income,Cash,Order Incomes,"17,70"
8650,2,14,,,2025-04-04 19:56:45,Income,Cash,Computer Incomes,"14,69"
8651,3,14,44.0,,2025-04-04 19:58:26,Income,Cash,Order Incomes,"18,81"
8652,4,15,,,2025-04-04 20:01:26,Income,Cash,Computer Incomes,"14,53"
8653,5,24,,,2025-04-04 20:15:48,Income,Cash,Playstation Incomes,"11,86"
8654,2,10,,,2025-04-04 20:31:10,Income,Cash,Computer Incomes,"31,60"
8655,1,23,,,2025-04-04 20:44:03,Income,Credit Card,Playstation Incomes,"25,29"
8656,2,14,,,2025-04-04 20:46:46,Income,Cash,Computer Incomes,"13,08"
8657,1,7,,,2025-04-04 21:07:01,Income,Cash,Computer Incomes,"12,95"
8658,1,24,,,2025-04-04 21:12:03,Income,Cash,Playstation Incomes,"5,78"
8659,2,15,,,2025-04-04 21:29:47,Income,Cash,Computer Incomes,"10,11"
8660,3,9,,,2025-04-04 21:53:00,Income,Cash,Computer Incomes,"6,96"
8661,2,23,,,2025-04-04 22:15:26,Income,Cash,Playstation Incomes,"18,02"
8662,3,10,,,2025-04-04 22:42:15,Income,Credit Card,Computer Incomes,"9,49"
8663,5,3,14.0,,2025-04-04 22:55:47,Income,Cash,Order Incomes,"9,93"
8664,3,2,,,2025-04-04 23:01:42,Income,Cash,Computer Incomes,"30,67"
8665,2,14,,,2025-04-04 23:04:33,Income,Cash,Computer Incomes,"10,44"
8666,4,4,,,2025-04-05 10:15:42,Income,Cash,Computer Incomes,"3,88"
8667,4,9,16.0,,2025-04-05 10:34:05,Income,Cash,Order Incomes,"6,69"
8668,3,24,,,2025-04-05 10:42:30,Income,Cash,Playstation Incomes,"7,39"
8669,5,3,,,2025-04-05 10:43:23,Income,Cash,Computer Incomes,"14,61"
8670,1,9,,1.0,2025-04-05 11:04:53,Income,Credit Card,Member Transactions,"2,26"
8671,1,9,,8.0,2025-04-05 11:18:51,Income,Credit Card,Member Transactions,"2,88"
8672,5,7,,,2025-04-05 11:20:44,Income,Cash,Computer Incomes,"8,63"
8673,2,24,,,2025-04-05 11:31:01,Income,Cash,Playstation Incomes,"10,55"
8674,5,8,,,2025-04-05 12:11:46,Income,Credit Card,Computer Incomes,"14,26"
8675,4,6,,,2025-04-05 12:22:33,Income,Credit Card,Computer Incomes,"5,12"
8676,4,14,38.0,,2025-04-05 12:42:55,Income,Cash,Order Incomes,"12,15"
8677,2,15,,,2025-04-05 13:03:03,Income,Cash,Computer Incomes,"14,96"
8678,4,16,,,2025-04-05 13:08:38,Income,Cash,Computer Incomes,"9,01"
8679,5,1,,,2025-04-05 13:18:12,Income,Cash,Computer Incomes,"17,62"
8680,5,8,,7.0,2025-04-05 13:29:19,Income,Cash,Member Transactions,"15,66"
8681,5,8,,53.0,2025-04-05 13:41:40,Income,Cash,Member Transactions,"12,68"
8682,4,16,,,2025-04-05 13:49:17,Income,Cash,Computer Incomes,"8,81"
8683,4,4,48.0,,2025-04-05 14:26:32,Income,Cash,Order Incomes,"14,26"
8684,4,6,,,2025-04-05 14:26:54,Income,Credit Card,Computer Incomes,"5,05"
8685,5,7,,,2025-04-05 14:28:02,Income,Cash,Computer Incomes,"8,59"
8686,5,14,,32.0,2025-04-05 14:46:04,Income,Credit Card,Member Transactions,"4,57"
8687,4,16,3.0,,2025-04-05 15:00:12,Income,Cash,Order Incomes,"7,92"
8688,4,8,,,2025-04-05 15:43:23,Income,Cash,Computer Incomes,"17,59"
8689,4,6,,,2025-04-05 15:43:54,Income,Credit Card,Computer Incomes,"5,64"
8690,2,14,,2.0,2025-04-05 15:51:46,Income,Cash,Member Transactions,"15,50"
8691,4,14,38.0,,2025-04-05 16:03:18,Income,Cash,Order Incomes,"10,94"
8692,2,5,,,2025-04-05 17:28:51,Income,Cash,Computer Incomes,"4,05"
8693,2,6,,39.0,2025-04-05 17:41:44,Income,Cash,Member Transactions,"9,85"
8694,5,6,,,2025-04-05 17:47:02,Income,Cash,Computer Incomes,"5,81"
8695,3,24,,,2025-04-05 18:05:35,Income,Cash,Playstation Incomes,"7,19"
8696,3,7,,,2025-04-05 18:37:54,Income,Cash,Computer Incomes,"8,45"
8697,4,23,,,2025-04-05 18:38:49,Income,Cash,Playstation Incomes,"4,40"
8698,3,13,,,2025-04-05 18:44:26,Income,Cash,Computer Incomes,"10,03"
8699,4,16,,,2025-04-05 18:46:35,Income,Cash,Computer Incomes,"10,20"
8700,1,23,,,2025-04-05 18:57:08,Income,Cash,Playstation Incomes,"7,03"
8701,3,23,,,2025-04-05 19:06:44,Income,Credit Card,Playstation Incomes,"18,38"
8702,1,9,,9.0,2025-04-05 20:22:22,Income,Credit Card,Member Transactions,"2,63"
8703,4,16,3.0,,2025-04-05 20:36:21,Income,Cash,Order Incomes,"8,33"
8704,4,8,,,2025-04-05 20:58:56,Income,Cash,Computer Incomes,"2,64"
8705,4,16,3.0,,2025-04-05 21:33:12,Income,Cash,Order Incomes,"9,09"
8706,1,9,,,2025-04-05 22:08:19,Income,Credit Card,Computer Incomes,"16,02"
8707,3,23,,,2025-04-05 22:25:42,Income,Credit Card,Playstation Incomes,"16,54"
8708,4,9,16.0,,2025-04-05 22:35:21,Income,Cash,Order Incomes,"6,36"
8709,4,4,48.0,,2025-04-05 22:46:11,Income,Cash,Order Incomes,"13,35"
8710,2,1,,,2025-04-05 22:49:27,Income,Credit Card,Computer Incomes,"10,74"
8711,4,15,29.0,,2025-04-05 22:55:19,Income,Cash,Order Incomes,"12,67"
8712,3,16,,,2025-04-05 23:39:14,Income,Cash,Computer Incomes,"13,03"
8713,2,14,,60.0,2025-04-05 23:43:10,Income,Cash,Member Transactions,"14,26"
8714,5,1,,,2025-04-05 23:52:51,Income,Cash,Computer Incomes,"17,25"
8715,5,11,22.0,,2025-04-06 09:19:44,Income,Cash,Order Incomes,"12,69"
8716,2,23,,,2025-04-06 10:07:55,Income,Cash,Playstation Incomes,"20,65"
8717,2,3,43.0,,2025-04-06 10:54:02,Income,Cash,Order Incomes,"13,29"
8718,4,24,,,2025-04-06 12:09:24,Income,Cash,Playstation Incomes,"23,32"
8719,3,23,,,2025-04-06 14:39:23,Income,Cash,Playstation Incomes,"25,97"
8720,5,14,22.0,,2025-04-06 15:33:18,Income,Cash,Order Incomes,"3,25"
8721,2,6,,25.0,2025-04-06 16:11:10,Income,Cash,Member Transactions,"13,90"
8722,1,12,,,2025-04-06 16:12:29,Income,Cash,Computer Incomes,"21,84"
8723,1,8,,,2025-04-06 16:29:09,Income,Cash,Computer Incomes,"12,09"
8724,5,14,,9.0,2025-04-06 16:42:26,Income,Cash,Member Transactions,"16,53"
8725,3,9,,,2025-04-06 18:37:36,Income,Cash,Computer Incomes,"17,12"
8726,1,24,,,2025-04-06 18:44:50,Income,Cash,Playstation Incomes,"19,77"
8727,5,3,,,2025-04-06 19:05:43,Income,Cash,Computer Incomes,"25,98"
8728,5,6,38.0,,2025-04-06 19:31:49,Income,Cash,Order Incomes,"18,88"
8729,2,7,,,2025-04-06 19:32:47,Income,Cash,Computer Incomes,"28,93"
8730,5,24,,,2025-04-06 20:15:17,Income,Cash,Playstation Incomes,"8,85"
8731,4,11,,,2025-04-06 20:18:07,Income,Cash,Computer Incomes,"12,98"
8732,3,23,,,2025-04-06 20:22:21,Income,Cash,Playstation Incomes,"7,96"
8733,2,16,,,2025-04-06 20:29:04,Income,Cash,Computer Incomes,"12,09"
8734,4,10,,,2025-04-06 20:56:47,Income,Cash,Computer Incomes,"4,13"
8735,3,5,,,2025-04-06 21:08:26,Income,Credit Card,Computer Incomes,"4,73"
8736,4,14,,,2025-04-06 21:13:25,Income,Cash,Computer Incomes,"28,04"
8737,1,13,,,2025-04-06 23:53:43,Income,Cash,Computer Incomes,"14,46"
8738,5,9,,,2025-04-07 09:05:36,Income,Cash,Computer Incomes,"9,28"
8739,4,7,,,2025-04-07 09:50:13,Income,Credit Card,Computer Incomes,"16,33"
8740,4,24,,,2025-04-07 09:54:42,Income,Cash,Playstation Incomes,"9,60"
8741,1,14,,,2025-04-07 10:01:43,Income,Cash,Computer Incomes,"24,97"
8742,2,11,,,2025-04-07 10:09:02,Income,Cash,Computer Incomes,"17,61"
8743,4,24,,,2025-04-07 12:58:24,Income,Credit Card,Playstation Incomes,"15,69"
8744,3,13,,,2025-04-07 14:50:46,Income,Cash,Computer Incomes,"14,42"
8745,3,5,,,2025-04-07 15:54:50,Income,Cash,Computer Incomes,"12,81"
8746,3,7,,,2025-04-07 15:56:59,Income,Cash,Computer Incomes,"22,41"
8747,4,12,,8.0,2025-04-07 16:04:58,Income,Cash,Member Transactions,"18,24"
8748,5,12,,,2025-04-07 16:51:51,Income,Cash,Computer Incomes,"28,51"
8749,3,23,,,2025-04-07 16:56:07,Income,Cash,Playstation Incomes,"16,02"
8750,2,23,,,2025-04-07 19:27:45,Income,Cash,Playstation Incomes,"19,53"
8751,2,10,10.0,,2025-04-07 19:36:14,Income,Cash,Order Incomes,"19,22"
8752,3,13,,60.0,2025-04-07 19:58:24,Income,Cash,Member Transactions,"16,34"
8753,1,8,,,2025-04-07 20:33:11,Income,Cash,Computer Incomes,"3,84"
8754,2,12,,,2025-04-07 20:43:36,Income,Cash,Computer Incomes,"6,41"
8755,5,6,,,2025-04-07 21:16:41,Income,Cash,Computer Incomes,"5,12"
8756,4,2,,,2025-04-07 22:18:29,Income,Cash,Computer Incomes,"25,63"
8757,2,1,,,2025-04-07 22:43:42,Income,Cash,Computer Incomes,"7,68"
8758,1,24,,,2025-04-07 23:42:13,Income,Cash,Playstation Incomes,"26,27"
8759,3,11,,,2025-04-08 09:04:41,Income,Credit Card,Computer Incomes,"13,63"
8760,4,7,,,2025-04-08 09:15:18,Income,Cash,Computer Incomes,"17,18"
8761,3,13,,,2025-04-08 10:32:43,Income,Cash,Computer Incomes,"18,56"
8762,3,2,,,2025-04-08 11:11:14,Income,Cash,Computer Incomes,"9,47"
8763,4,12,,8.0,2025-04-08 11:14:18,Income,Cash,Member Transactions,"18,55"
8764,2,5,,,2025-04-08 11:43:57,Income,Credit Card,Computer Incomes,"5,73"
8765,1,23,,,2025-04-08 12:35:18,Income,Credit Card,Playstation Incomes,"3,56"
8766,3,9,,,2025-04-08 12:49:53,Income,Cash,Computer Incomes,"4,94"
8767,4,11,22.0,,2025-04-08 13:25:14,Income,Cash,Order Incomes,"14,22"
8768,1,12,,,2025-04-08 13:28:00,Income,Cash,Computer Incomes,"5,92"
8769,1,24,,,2025-04-08 13:48:27,Income,Cash,Playstation Incomes,"9,67"
8770,5,3,,,2025-04-08 14:03:11,Income,Cash,Computer Incomes,"9,27"
8771,3,2,,,2025-04-08 14:14:01,Income,Cash,Computer Incomes,"18,55"
8772,3,12,,,2025-04-08 15:39:57,Income,Cash,Computer Incomes,"2,56"
8773,5,12,17.0,,2025-04-08 16:00:28,Income,Cash,Order Incomes,"14,41"
8774,2,6,,,2025-04-08 17:49:59,Income,Credit Card,Computer Incomes,"13,23"
8775,1,10,,,2025-04-08 19:29:42,Income,Cash,Computer Incomes,"3,94"
8776,2,7,,,2025-04-08 19:46:04,Income,Credit Card,Computer Incomes,"18,55"
8777,3,10,,,2025-04-08 19:52:45,Income,Cash,Computer Incomes,"10,67"
8778,2,15,,,2025-04-08 20:53:20,Income,Credit Card,Computer Incomes,"2,37"
8779,3,7,,,2025-04-08 22:36:22,Income,Cash,Computer Incomes,"8,09"
8780,2,8,,,2025-04-08 22:37:17,Income,Cash,Computer Incomes,"12,25"
8781,1,16,,,2025-04-08 23:37:39,Income,Cash,Computer Incomes,"17,38"
8782,1,12,,,2025-04-08 23:47:35,Income,Credit Card,Computer Incomes,"18,17"
8783,5,7,42.0,,2025-04-09 17:26:07,Income,Cash,Order Incomes,"31,86"
8784,1,24,,,2025-04-09 17:26:57,Income,Cash,Playstation Incomes,"15,52"
8785,5,24,,,2025-04-09 19:28:17,Income,Cash,Playstation Incomes,"21,64"
8786,4,7,,,2025-04-09 20:54:40,Income,Cash,Computer Incomes,"6,12"
8787,2,23,,,2025-04-09 22:07:13,Income,Credit Card,Playstation Incomes,"40,43"
8788,4,6,,,2025-04-09 23:59:53,Income,Cash,Computer Incomes,"32,26"
8789,4,5,38.0,,2025-04-10 09:44:41,Income,Cash,Order Incomes,"4,07"
8790,3,24,,,2025-04-10 09:49:04,Income,Credit Card,Playstation Incomes,"5,01"
8791,2,23,,,2025-04-10 11:34:06,Income,Cash,Playstation Incomes,"8,84"
8792,1,16,,,2025-04-10 11:35:37,Income,Cash,Computer Incomes,"17,92"
8793,3,6,,,2025-04-10 12:27:47,Income,Cash,Computer Incomes,"10,99"
8794,1,24,,,2025-04-10 12:49:38,Income,Cash,Playstation Incomes,"19,35"
8795,1,11,37.0,,2025-04-10 13:25:21,Income,Cash,Order Incomes,"15,06"
8796,2,23,,,2025-04-10 13:34:00,Income,Cash,Playstation Incomes,"9,31"
8797,1,11,,,2025-04-10 14:01:16,Income,Cash,Computer Incomes,"23,18"
8798,2,23,,,2025-04-10 14:58:01,Income,Cash,Playstation Incomes,"6,21"
8799,5,24,,,2025-04-10 15:20:32,Income,Cash,Playstation Incomes,"21,74"
8800,4,8,,,2025-04-10 16:19:10,Income,Cash,Computer Incomes,"11,24"
8801,3,5,,,2025-04-10 16:54:37,Income,Cash,Computer Incomes,"11,46"
8802,2,4,,,2025-04-10 17:32:17,Income,Credit Card,Computer Incomes,"19,84"
8803,2,14,,,2025-04-10 17:48:12,Income,Cash,Computer Incomes,"6,70"
8804,1,15,,,2025-04-10 18:06:44,Income,Credit Card,Computer Incomes,"22,47"
8805,1,15,,,2025-04-10 18:53:30,Income,Credit Card,Computer Incomes,"17,68"
8806,2,12,,,2025-04-10 19:45:02,Income,Cash,Computer Incomes,"10,76"
8807,4,8,,,2025-04-10 19:57:23,Income,Cash,Computer Incomes,"12,18"
8808,3,16,,,2025-04-10 20:54:41,Income,Cash,Computer Incomes,"10,51"
8809,2,11,6.0,,2025-04-10 21:19:04,Income,Credit Card,Order Incomes,"2,62"
8810,3,2,,,2025-04-10 22:01:45,Income,Credit Card,Computer Incomes,"2,39"
8811,2,15,24.0,,2025-04-10 22:02:11,Income,Cash,Order Incomes,"23,18"
8812,4,2,,,2025-04-11 09:40:28,Income,Cash,Computer Incomes,"17,77"
8813,2,24,,,2025-04-11 10:42:46,Income,Credit Card,Playstation Incomes,"20,82"
8814,3,23,,,2025-04-11 11:26:54,Income,Credit Card,Playstation Incomes,"15,74"
8815,2,7,13.0,,2025-04-11 12:00:17,Income,Cash,Order Incomes,"16,75"
8816,3,13,,,2025-04-11 12:48:02,Income,Cash,Computer Incomes,"17,52"
